Function,Optimizer,Run,Best_Fitness,DStar_Mean_Expl,DStar_Mean_Exploit,DStar_AUC_Expl,DStar_AUC_Exploit,DStar_Early_5,DStar_Early_10,DStar_Xover,DStar_Conv,Hussain_Mean_Expl,Hussain_Mean_Exploit,Hussain_AUC_Expl,Hussain_AUC_Exploit,Hussain_Early_5,Hussain_Early_10,Hussain_Xover,Hussain_Conv
F6,AGOA,17,0.0,30.167689087942605,69.8323109120574,30.051913128773727,69.74808687122628,73.2585175127047,60.84981047334732,35,499,33.03689159878038,66.96310840121961,32.91010436619995,66.88989563380004,80.22602244074095,66.6371423596306,40,499
F6,AGOA,18,2.0,30.895293694962845,69.10470630503717,30.777880908538812,69.02211909146118,78.15984239592231,66.79314057587789,44,499,33.2134605256794,66.78653947432059,33.087237904667695,66.7127620953323,84.02441050539464,71.80483085243391,49,499
F6,AGOA,19,1.0,31.60141659306515,68.39858340693486,31.4843348668849,68.3156651331151,78.28848544348281,67.41163322038732,46,499,34.730480015534724,65.26951998446528,34.601805260106836,65.19819473989315,86.04034161361102,74.08650094784034,53,499
F6,AGOA,20,4.0,29.49875548171991,70.50124451828009,29.378567108127207,70.4214328918728,74.35164999105878,60.13925230811881,32,499,31.157737526347493,68.8422624736525,31.030789872557804,68.76921012744221,78.53311630410504,63.52142684827267,35,499
F6,AGOA,21,0.0,31.08594321059244,68.91405678940757,30.967774315332957,68.83222568466705,76.25232498927684,65.35817125219506,44,499,33.02711411114164,66.97288588885834,32.90156612433349,66.8984338756665,81.01392393339279,69.43948155017702,48,499
F6,AGOA,22,12.0,30.872554018172835,69.12744598182715,30.75412507161999,69.04587492838002,76.62630750314652,65.19834207667334,42,499,33.52329511563825,66.47670488436175,33.39469776916706,66.40530223083294,83.20550086453963,70.79632158713156,47,499
F6,AGOA,23,6.0,32.00219452262815,67.99780547737184,31.884929241262164,67.91507075873784,78.09390879400473,67.36365808439851,48,499,35.22104632817236,64.77895367182764,35.09198624434726,64.70801375565273,85.94876759582365,74.13924443675663,56,499
F6,AGOA,24,1.0,30.612455333974623,69.38754466602538,30.491596190995338,69.30840380900467,75.8054769706244,64.33310525902203,42,499,32.36307994217861,67.6369200578214,32.23530926637656,67.56469073362342,80.14054032877762,68.01210179686683,45,499
F6,AGOA,25,1.0,28.701790479259486,71.29820952074051,28.59127900142585,71.20872099857415,64.86832172256842,52.18897414392491,25,499,33.0640571101395,66.93594288986051,32.93674944907014,66.86325055092986,74.72739011260605,60.12096084602341,33,499
F6,AGOA,26,7.0,30.950744243083335,69.04925575691666,30.833627304599062,68.96637269540093,76.64092919190992,65.49998062585773,43,499,33.47077897546201,66.529221024538,33.344126280731864,66.45587371926814,82.88109588930844,70.83304224308132,48,499
F6,AGOA,27,1.0,30.92288439783865,69.07711560216136,30.806717916597925,68.99328208340208,76.12945285218275,65.22460041517368,43,499,34.320142313906835,65.67985768609316,34.19121352068707,65.60878647931293,84.49320647298322,72.39032231976809,51,499
F6,AGOA,28,38.0,31.34403576435612,68.65596423564388,31.223990464716366,68.57600953528363,82.23881385653826,71.42208938696008,50,499,33.172727674893814,66.82727232510618,33.04567862276986,66.75432137723014,87.03683842370923,75.58903834265773,53,499
F6,AGOA,29,3.0,29.244443700097335,70.75555629990268,29.13294364792634,70.66705635207366,69.31600365445358,56.87182315237636,31,499,34.04866656835048,65.95133343164952,33.91884949480118,65.88115050519882,80.70310792997572,66.21462057912262,39,499
F6,AGOA,30,0.0,30.58154904001962,69.41845095998038,30.46570421888213,69.33429578111786,74.17276420249696,62.32495663921327,37,499,33.81599617698381,66.18400382301618,33.68789906772416,66.11210093227585,82.0176213907819,68.91673448863875,44,499
F6,EES,1,0.0,1.3456836157477876,98.65431638425221,1.294631225532437,98.50496797286436,24.15436689127993,12.552072654934392,1,18,2.647370752500702,97.35262924749928,2.546935105429034,97.25266409296775,47.51901836719002,24.693761327748245,10,20
F6,EES,2,0.0,1.651971389475941,98.34802861052407,1.5600123342953052,98.2395868641015,30.122872903688062,15.424669163958546,3,20,1.803007259385167,98.19699274061486,1.702640603453259,98.09695859494356,32.876936528613726,16.83491049143066,5,21
F6,EES,3,0.0,2.3384756009863663,97.66152439901363,2.282089059021553,97.51751013937523,37.39564225545368,22.36475669808039,5,33,4.164371576885166,95.83562842311484,4.063958079913863,95.73564111848295,66.59438723341425,39.82729478903001,16,36
F6,EES,4,0.0,1.3718285784636801,98.62817142153631,1.3200383658452834,98.47956083255151,21.314714024068454,12.2435922554015,3,19,2.6619218222912338,97.33807817770877,2.5614271254214516,97.23817207297535,41.35946960669548,23.757695326910756,8,24
F6,EES,5,0.0,1.8345682129517047,98.16543178704828,1.7703090350723505,98.02929016332442,30.70672278006438,16.974117660366787,6,21,2.8682562101842466,97.13174378981576,2.7677901796967532,97.03180901870005,48.00843472950998,26.538189230594057,8,28
F6,EES,6,0.0,1.419158870434425,98.58084112956557,1.32211697982715,98.47748221856962,22.649737676133554,13.060882643139013,2,15,1.467530826251146,98.53246917374888,1.3671812678819166,98.4324179305149,23.421752799285247,13.506062144393795,2,18
F6,EES,7,0.0,0.9559922586258291,99.04400774137416,0.919708897564558,98.87989030083223,14.528954018390005,8.203674093662897,0,10,2.6516448216527473,97.34835517834728,2.5510053179306427,97.24859388046617,40.299097967877465,22.75460887126507,8,30
F6,EES,8,0.0,1.2817860096971705,98.71821399030281,1.2311558250878032,98.56844337330898,21.355295315581145,11.642788524361388,1,18,2.5436444821728736,97.45635551782712,2.443171245034455,97.35642795336234,42.378586350371904,23.104570156834708,7,26
F6,EES,9,0.0,1.567544341323415,98.43245565867657,1.4713379755396303,98.32826122285715,27.47080703096547,14.424449347237436,2,18,1.6354406568588824,98.36455934314112,1.5350672269636858,98.2645319714331,28.66067230815035,15.049227185087021,2,19
F6,EES,10,0.0,0.7785616168161575,99.22143838318382,0.7242857591514681,99.0753134392453,12.784941666807827,6.830827134443085,1,10,1.4404376963835668,98.55956230361645,1.3400204786642036,98.45957871973259,23.65376294588577,12.637896204244731,3,14
F6,EES,11,0.0,1.6906764365306401,98.30932356346935,1.5982292188367866,98.20136997956,31.002485858042537,16.00757693574444,5,20,1.8350389423158757,98.16496105768411,1.7346978948443124,98.06490130355247,33.64970826401781,17.37442269526545,7,20
F6,EES,12,0.0,1.7430353163533214,98.25696468364667,1.646345138765226,98.15325405963155,32.271478944534515,16.615056766933794,5,22,1.8085848063160797,98.19141519368392,1.708258447770636,98.09134075062616,33.48509691619088,17.239891207496566,5,22
F6,EES,13,0.0,1.852774587915873,98.14722541208413,1.7563405359917326,98.04325866240507,31.97403728153689,17.645465342870388,4,26,1.927675030779388,98.07232496922057,1.8273425266402017,97.97225667175657,33.26662277366389,18.35880261408182,4,26
F6,EES,14,0.0,1.6583220807773382,98.34167791922265,1.5607027906942343,98.23889640770254,27.97731867998785,15.626512060658584,2,18,1.7042667013922843,98.29573329860771,1.6039428213507168,98.19565637704608,28.75244391499223,16.05945218518813,2,20
F6,EES,15,0.0,1.4495760663699429,98.55042393363004,1.3542059433113658,98.44539325508542,23.80852569063539,13.331130673125518,2,19,1.525248896447416,98.47475110355258,1.424900126676803,98.37469907172,25.051412187440178,14.027061303861084,2,19
F6,EES,16,0.0,1.6532808124060003,98.34671918759399,1.5963729656714654,98.20322623272534,30.209124647040536,15.387806455693372,3,22,2.918971128492251,97.08102887150775,2.8184967503005467,96.98110244809625,53.336107211822224,27.168138913817725,11,24
F6,EES,17,0.0,1.4300707817798761,98.5699292182201,1.332135678989823,98.46746351940693,27.012072474460336,13.484564957047914,3,19,1.4648989976254527,98.53510100237457,1.3645787647129695,98.43502043368385,27.66992962570285,13.812970617027378,3,19
F6,EES,18,0.0,1.8905167971983299,98.10948320280167,1.8300505620750898,97.96954863632169,30.683770083594244,17.598612480515786,5,23,3.1409625781678283,96.85903742183216,3.0405021209815963,96.75909707741518,50.97895651205071,29.238874423594144,12,36
F6,EES,19,0.0,1.716012347913647,98.28398765208635,1.6580717185298572,98.14152747986694,30.660726292920533,16.109772289179595,5,21,2.975118477718604,97.0248815222814,2.874664516941491,96.92493468145531,53.157713838858,27.930149376634425,13,26
F6,EES,20,0.0,1.2474156047809404,98.75258439521906,1.1901522369474378,98.60944696144936,22.6160306958773,11.351385513269355,6,14,2.1883487559524633,97.81165124404752,2.087891282693501,97.71170791570327,39.67543972371351,19.91380440575948,8,16
F6,EES,21,0.0,1.6996841457044367,98.30031585429556,1.6311770673321981,98.1684221310646,29.766190764984525,16.000131295378996,4,19,2.491083002191607,97.50891699780843,2.3906779834743435,97.40892121492247,43.6257830856651,23.450036410284646,8,25
F6,EES,22,0.0,1.1949352525356713,98.80506474746433,1.1462247470717881,98.653374451325,17.961308675481376,10.490348685644548,0,20,2.4667030262669853,97.53329697373302,2.366150003846912,97.4334491945499,37.07750220901844,21.655210853110912,4,29
F6,EES,23,0.0,1.9272810221762082,98.0727189778238,1.8318460954030111,97.96775310299378,32.7243916117807,18.084026848043518,7,20,2.0265638025108417,97.97343619748916,1.9262126000300284,97.87338659836676,34.41016994228505,19.01561515533281,7,24
F6,EES,24,0.0,1.8269679048572223,98.17303209514277,1.7304550505251204,98.06914414787168,32.50161497037638,16.986316196236697,5,21,1.9000684318393952,98.09993156816064,1.7996939111400445,97.99990528725678,33.80206758138811,17.665971630866657,5,21
F6,EES,25,0.0,1.3794394467352844,98.62056055326472,1.3193552011982639,98.48024399719854,23.589065265496213,12.730375377535006,3,15,2.3055215286038098,97.6944784713962,2.2050999247825143,97.59449927361428,39.42550572839925,21.276870521266982,7,26
F6,EES,26,0.0,1.101120057703516,98.89887994229647,1.0471827083545706,98.75241649004221,18.940088887458185,10.172103608486761,2,14,2.049701098466533,97.95029890153347,1.9492983826723262,97.85030081572445,35.25639254873129,18.9350578024296,6,26
F6,EES,27,0.0,2.189754361747064,97.81024563825295,2.0906026523458245,97.70899654605098,38.1492358500372,20.75942610065855,9,24,2.2160048402457115,97.78399515975431,2.11566451359077,97.68393468480605,38.606563718822564,21.00828728710908,9,24
F6,EES,28,0.0,1.5768076077434512,98.42319239225654,1.5327890029221842,98.26681019547459,23.194138319555368,14.33785662276576,0,30,3.6032792329555146,96.3967207670445,3.5026890760858804,96.29691012231093,53.002634260976585,32.76449248481254,9,38
F6,EES,29,0.0,0.9437610995829805,99.05623890041703,0.8920303857095695,98.9075688126872,16.385264185615654,8.626660048174397,1,13,1.8316236427071073,98.16837635729287,1.7312262024793597,98.06837299591741,31.800036352035374,16.742366801105653,8,22
F6,EES,30,0.0,1.3256738491348647,98.67432615086511,1.270538417239281,98.52906078115751,23.551721616596136,12.371411043878728,5,19,2.4145702877472455,97.58542971225275,2.3141471137183793,97.48545208467841,42.89689147737146,22.533175519417526,7,21
